Cruise,Station,Date,Year,Month,Day,Time,lon,lat,Bot_Depth,Depth,Temp,Sal,Chl,NO3,PO4,Pro,Syn,Peuk,HB,DOY,ID,Chl0,T0,I0sat
Spring,S103,2011/5/21,2011,5,21,5.166666667,115.3998667,21.64871667,106,75,22.1762,34.245,0.516046826,,,23851,8473,2123,441714,141,265,0.158642563,26.7207,35.08631134
Spring,S103,2011/5/21,2011,5,21,5.166666667,115.3998667,21.64871667,106,100,20.1053,34.5117,0.271163325,,,11310,2555,958,367360,141,265,0.158642563,26.7207,35.08631134
Spring,S102,2011/5/21,2011,5,21,8.216666667,115,22.00038333,64,5,26.8763,33.833,0.236787173,,,156559,21907,1522,448711,141,266,0.236787173,26.8763,33.58409882
Spring,S102,2011/5/21,2011,5,21,8.216666667,115,22.00038333,64,25,24.0544,34.2455,0.27196986,,,197198,26622,2574,498882,141,266,0.236787173,26.8763,33.58409882
Spring,S102,2011/5/21,2011,5,21,8.216666667,115,22.00038333,64,40,21.5662,34.2399,0.540618081,,,144047,22602,3532,465267,141,266,0.236787173,26.8763,33.58409882
Spring,S102,2011/5/21,2011,5,21,8.216666667,115,22.00038333,64,60,20.1286,34.2122,0.634221609,,,11357,6200,4340,448032,141,266,0.236787173,26.8763,33.58409882
Spring,S101,2011/5/21,2011,5,21,10.71666667,114.7048833,22.2488,35,0,25.9241,34.2115,0.236737001,,,63231,30079,714,432911,141,267,0.236737001,25.9241,42.40523148
Spring,S101,2011/5/21,2011,5,21,10.71666667,114.7048833,22.2488,35,20,24.085,34.0868,2.329136074,,,38806,56354,1118,572608,141,267,0.236737001,25.9241,42.40523148
Spring,S101,2011/5/21,2011,5,21,10.71666667,114.7048833,22.2488,35,33,23.4985,34.0966,1.407344572,,,19079,40244,1494,578922,141,267,0.236737001,25.9241,42.40523148
Spring,S401,2011/5/21,2011,5,21,18.58333333,116.2859333,22.75026667,30,5,25.2942,34.1813,0.236503653,,,36336,45579,1559,451514,141,268,0.236503653,25.2942,57.88013077
Spring,S401,2011/5/21,2011,5,21,18.58333333,116.2859333,22.75026667,30,15,24.3367,34.1251,0.767300049,,,12485,47336,2320,517973,141,268,0.236503653,25.2942,57.88013077
Spring,S401,2011/5/21,2011,5,21,18.58333333,116.2859333,22.75026667,30,28,22.3244,34.1468,0.802935839,,,25645,48219,2837,676594,141,268,0.236503653,25.2942,57.88013077
Spring,S403,2011/5/21,2011,5,21,22.85,116.7545167,22.2474,49.2,3,26.3616,34.1427,0.155574487,,,134935,11714,1024,371754,141,269,0.155574487,26.3616,57.26374817
Spring,S403,2011/5/21,2011,5,21,22.85,116.7545167,22.2474,49.2,15,26.1791,34.1479,0.118678734,,,147898,12062,949,289355,141,269,0.155574487,26.3616,57.26374817
Spring,S403,2011/5/21,2011,5,21,22.85,116.7545167,22.2474,49.2,30,23.954,34.1522,0.697445084,,,140327,20103,2386,537261,141,269,0.155574487,26.3616,57.26374817
Spring,S403,2011/5/21,2011,5,21,22.85,116.7545167,22.2474,49.2,47,21.6224,34.3437,0.80243966,,,118072,23175,2583,531694,141,269,0.155574487,26.3616,57.26374817
Spring,S405,2011/5/22,2011,5,22,3.116666667,117.2802167,21.6972,289,5,26.7706,34.109,0.180375507,,,159340,18713,1287,290841,142,270,0.180375507,26.7706,14.71319962
Spring,S405,2011/5/22,2011,5,22,3.116666667,117.2802167,21.6972,289,25,26.4097,34.1723,0.374491779,,,144676,17942,2987,247757,142,270,0.180375507,26.7706,14.71319962
Spring,S405,2011/5/22,2011,5,22,3.116666667,117.2802167,21.6972,289,50,23.9809,34.5429,0.163035332,,,17228,122,761,219528,142,270,0.180375507,26.7706,14.71319962
Spring,S405,2011/5/22,2011,5,22,3.116666667,117.2802167,21.6972,289,75,19.5039,34.5792,0.053829629,,,4763,141,207,194940,142,270,0.180375507,26.7706,14.71319962
Spring,S405,2011/5/22,2011,5,22,3.116666667,117.2802167,21.6972,289,100,17.9562,34.6868,0.011926692,,,451,38,56,135597,142,270,0.180375507,26.7706,14.71319962
Spring,S405,2011/5/22,2011,5,22,3.116666667,117.2802167,21.6972,289,125,16.9763,34.6581,0.007033947,,,517,56,0,182739,142,270,0.180375507,26.7706,14.71319962
Spring,S405,2011/5/22,2011,5,22,3.116666667,117.2802167,21.6972,289,150,15.3754,34.584,0.002147893,,,85,0,0,163007,142,270,0.180375507,26.7706,14.71319962
Spring,S407,2011/5/22,2011,5,22,7.766666667,117.8001667,21.14508333,910,5,27.0108,33.9078,0.141053582,,,98383,5693,291,315310,142,271,0.141053582,27.0108,32.60100174
Spring,S407,2011/5/22,2011,5,22,7.766666667,117.8001667,21.14508333,910,25,26.6176,33.9685,0.151428401,,,116297,9798,761,322155,142,271,0.141053582,27.0108,32.60100174
Spring,S407,2011/5/22,2011,5,22,7.766666667,117.8001667,21.14508333,910,50,25.2465,34.1387,0.449815764,,,109806,14702,2950,291649,142,271,0.141053582,27.0108,32.60100174
Spring,S407,2011/5/22,2011,5,22,7.766666667,117.8001667,21.14508333,910,75,23.6314,34.2897,0.403153718,,,68642,9601,4453,357002,142,271,0.141053582,27.0108,32.60100174
Spring,S407,2011/5/22,2011,5,22,7.766666667,117.8001667,21.14508333,910,100,20.3956,34.5057,0.155139211,,,17360,686,1522,295422,142,271,0.141053582,27.0108,32.60100174
Spring,S407,2011/5/22,2011,5,22,7.766666667,117.8001667,21.14508333,910,125,18.904,34.5786,0.225304068,,,4274,38,141,188188,142,271,0.141053582,27.0108,32.60100174
Spring,S407,2011/5/22,2011,5,22,7.766666667,117.8001667,21.14508333,910,150,17.5232,34.5855,0.090916348,,,8295,47,376,224308,142,271,0.141053582,27.0108,32.60100174
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,5,27.7683,33.8598,0.134596412,,,93714,6191,930,285873,142,272,0.134596412,27.7683,45.16600037
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,25,26.5712,33.9365,0.202740529,,,,,,,142,272,0.134596412,27.7683,45.16600037
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,50,24.6573,34.2029,0.501223549,,,,,,,142,272,0.134596412,27.7683,45.16600037
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,75,22.0629,34.5279,0.540349332,,,28839,2358,4810,265353,142,272,0.134596412,27.7683,45.16600037
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,100,20.5178,34.6009,0.121253686,,,11414,38,517,194281,142,272,0.134596412,27.7683,45.16600037
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,125,18.4654,34.6637,0.063955296,,,,,,,142,272,0.134596412,27.7683,45.16600037
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,150,17.7923,34.6694,0.053833148,,,,,,,142,272,0.134596412,27.7683,45.16600037
Spring,S409,2011/5/22,2011,5,22,16.51666667,118.3248,20.59213333,2316,65,22.9946,34.3838,NA,,,,,,,142,272,0.134596412,27.7683,45.16600037
Spring,S411,2011/5/22,2011,5,22,21.78333333,118.7168333,20.1805,2846,5,29.2151,33.838,0.128434134,,,176587,12456,817,432392,142,273,0.128434134,29.2151,46.58255005
Spring,S411,2011/5/22,2011,5,22,21.78333333,118.7168333,20.1805,2846,25,26.0666,34.1272,0.151103508,,,161266,3166,780,319833,142,273,0.128434134,29.2151,46.58255005
Spring,S411,2011/5/22,2011,5,22,21.78333333,118.7168333,20.1805,2846,50,24.2061,34.4698,0.386090922,,,103136,7928,4077,329334,142,273,0.128434134,29.2151,46.58255005
Spring,S411,2011/5/22,2011,5,22,21.78333333,118.7168333,20.1805,2846,75,22.4427,34.6652,0.419363973,,,60901,836,4866,254922,142,273,0.128434134,29.2151,46.58255005
Spring,S411,2011/5/22,2011,5,22,21.78333333,118.7168333,20.1805,2846,100,21.7672,34.7634,0.353373746,,,39661,423,3372,261580,142,273,0.128434134,29.2151,46.58255005
Spring,S411,2011/5/22,2011,5,22,21.78333333,118.7168333,20.1805,2846,125,19.7453,34.654,0.202987796,,,19530,169,1155,234797,142,273,0.128434134,29.2151,46.58255005
Spring,S411,2011/5/22,2011,5,22,21.78333333,118.7168333,20.1805,2846,150,16.8862,34.5598,0.102621679,,,5599,56,498,192295,142,273,0.128434134,29.2151,46.58255005
Spring,S412,2011/5/23,2011,5,23,5.233333333,119.1147333,19.77175,3345,5,29.1232,33.4995,0.128267327,,,79257,8257,413,263658,143,274,0.128267327,29.1232,53.99655914
Spring,S412,2011/5/23,2011,5,23,5.233333333,119.1147333,19.77175,3345,25,28.4176,33.7458,0.134346538,,,90952,4002,601,285274,143,274,0.128267327,29.1232,53.99655914
Spring,S412,2011/5/23,2011,5,23,5.233333333,119.1147333,19.77175,3345,50,24.0428,34.1327,0.428464196,,,68980,3278,1334,315951,143,274,0.128267327,29.1232,53.99655914
Spring,S412,2011/5/23,2011,5,23,5.233333333,119.1147333,19.77175,3345,75,20.6845,34.4891,0.08832343,,,18149,66,667,226178,143,274,0.128267327,29.1232,53.99655914
Spring,S412,2011/5/23,2011,5,23,5.233333333,119.1147333,19.77175,3345,100,17.9859,34.6025,0.026053353,,,1249,103,0,137726,143,274,0.128267327,29.1232,53.99655914
Spring,S412,2011/5/23,2011,5,23,5.233333333,119.1147333,19.77175,3345,125,16.7583,34.582,0.019928797,,,488,56,28,128370,143,274,0.128267327,29.1232,53.99655914
Spring,S412,2011/5/23,2011,5,23,5.233333333,119.1147333,19.77175,3345,150,16.0029,34.6,0.017788192,,,817,85,28,106736,143,274,0.128267327,29.1232,53.99655914
Spring,S608,2011/5/23,2011,5,23,15.63333333,119.25075,21.24956667,3061,5,28.722,33.5035,0.144233149,,,81088,5232,470,220580,143,275,0.144233149,28.722,50.72011185
Spring,S608,2011/5/23,2011,5,23,15.63333333,119.25075,21.24956667,3061,25,26.9896,33.7907,0.242989682,,,62479,1757,310,267513,143,275,0.144233149,28.722,50.72011185
Spring,S608,2011/5/23,2011,5,23,15.63333333,119.25075,21.24956667,3061,50,24.9086,33.9049,0.468466599,,,71760,1945,667,332400,143,275,0.144233149,28.722,50.72011185
Spring,S608,2011/5/23,2011,5,23,15.63333333,119.25075,21.24956667,3061,75,22.3862,34.2954,0.283274952,,,26115,319,1578,311113,143,275,0.144233149,28.722,50.72011185
Spring,S608,2011/5/23,2011,5,23,15.63333333,119.25075,21.24956667,3061,100,20.5887,34.4903,0.178437807,,,21240,103,714,228287,143,275,0.144233149,28.722,50.72011185
Spring,S608,2011/5/23,2011,5,23,15.63333333,119.25075,21.24956667,3061,125,19.7364,34.5239,0.108117466,,,15325,13,319,218788,143,275,0.144233149,28.722,50.72011185
Spring,S608,2011/5/23,2011,5,23,15.63333333,119.25075,21.24956667,3061,150,18.0113,34.55,0.120419479,,,10828,88,188,181465,143,275,0.144233149,28.722,50.72011185
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,5,28.1827,33.572,0.166510104,,,119823,8912,614,397493,143,276,0.166510104,28.1827,55.41038132
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,25,28.0501,33.687,0.131225101,,,136751,10571,789,333107,143,276,0.166510104,28.1827,55.41038132
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,50,25.86,34.1106,0.2384594,,,99585,5580,592,314055,143,276,0.166510104,28.1827,55.41038132
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,60,24.176,34.3025,NA,,,113225,6134,1935,325552,143,276,0.166510104,28.1827,55.41038132
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,75,22.1723,34.4735,0.280027666,,,29675,2424,1644,345697,143,276,0.166510104,28.1827,55.41038132
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,100,21.0253,34.5021,0.197525998,,,16975,761,1268,343782,143,276,0.166510104,28.1827,55.41038132
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,125,19.6044,34.5359,0.131415248,,,14495,366,817,256998,143,276,0.166510104,28.1827,55.41038132
Spring,S606,2011/5/23,2011,5,23,23.25,118.6473,21.85148333,1758,150,17.7295,34.5688,0.093341793,,,9864,75,395,259706,143,276,0.166510104,28.1827,55.41038132
Spring,S605,2011/5/24,2011,5,24,3.05,118.3498167,22.1503,497,5,27.4979,33.8151,0.168666995,,,124432,10455,629,301053,144,277,0.168666995,27.4979,55.41038132
Spring,S605,2011/5/24,2011,5,24,3.05,118.3498167,22.1503,497,25,27.4736,33.8306,0.17723722,,,146715,6576,798,311800,144,277,0.168666995,27.4979,55.41038132
Spring,S605,2011/5/24,2011,5,24,3.05,118.3498167,22.1503,497,50,25.84,34.157,0.222825915,,,105973,12672,1231,340147,144,277,0.168666995,27.4979,55.41038132
Spring,S605,2011/5/24,2011,5,24,3.05,118.3498167,22.1503,497,75,23.1816,34.6735,0.493361159,,,46265,6961,4828,328873,144,277,0.168666995,27.4979,55.41038132
Spring,S605,2011/5/24,2011,5,24,3.05,118.3498167,22.1503,497,100,19.6956,34.7032,0.117982011,,,10408,160,442,165205,144,277,0.168666995,27.4979,55.41038132
Spring,S605,2011/5/24,2011,5,24,3.05,118.3498167,22.1503,497,125,18.2417,34.6332,0.054156277,,,3833,94,197,211378,144,277,0.168666995,27.4979,55.41038132
Spring,S605,2011/5/24,2011,5,24,3.05,118.3498167,22.1503,497,150,17.1547,34.5976,0.01925424,,,0,0,0,188217,144,277,0.168666995,27.4979,55.41038132
Spring,S604,2011/5/24,2011,5,24,6.1,118.04925,22.44988333,53,5,25.6228,34.0949,0.302069914,,,97180,24255,3156,428611,144,278,0.302069914,25.6228,55.41038132
Spring,S604,2011/5/24,2011,5,24,6.1,118.04925,22.44988333,53,15,22.7048,34.5505,0.617312099,,,30239,9065,7468,433768,144,278,0.302069914,25.6228,55.41038132
Spring,S604,2011/5/24,2011,5,24,6.1,118.04925,22.44988333,53,25,22.2711,34.5565,0.512361388,,,38609,5749,5899,301888,144,278,0.302069914,25.6228,55.41038132
Spring,S604,2011/5/24,2011,5,24,6.1,118.04925,22.44988333,53,50,21.3409,34.5744,0.526376176,,,37369,3504,5007,263253,144,278,0.302069914,25.6228,55.41038132
Spring,S603,2011/5/24,2011,5,24,9.75,117.74675,22.74785,35,5,25.1451,34.0932,0.417024931,,,33918,15187,1152,387209,144,279,0.417024931,25.1451,55.41038132
Spring,S603,2011/5/24,2011,5,24,9.75,117.74675,22.74785,35,15,25.1498,34.0932,0.532320792,,,36740,12851,817,388532,144,279,0.417024931,25.1451,55.41038132
Spring,S603,2011/5/24,2011,5,24,9.75,117.74675,22.74785,35,32,25.1538,34.0932,0.451920603,,,43475,15525,1234,359918,144,279,0.417024931,25.1451,55.41038132
Spring,S602,2011/5/24,2011,5,24,12.65,117.4500667,23.04956667,38,5,24.2753,34.1811,0.816309553,,,59702,27737,3495,642419,144,280,0.816309553,24.2753,55.41038132
Spring,S602,2011/5/24,2011,5,24,12.65,117.4500667,23.04956667,38,15,24.2019,34.1872,0.780783925,,,71366,28858,3579,653436,144,280,0.816309553,24.2753,55.41038132
Spring,S602,2011/5/24,2011,5,24,12.65,117.4500667,23.04956667,38,35,23.7904,34.2227,1.093472111,,,55474,25908,4227,658015,144,280,0.816309553,24.2753,55.41038132
Spring,S601,2011/5/24,2011,5,24,15.33333333,117.2132,23.30895,32.7,5,23.5798,33.7202,1.22300424,,,4904,11940,1418,807868,144,281,1.22300424,23.5798,55.41038132
Spring,S601,2011/5/24,2011,5,24,15.33333333,117.2132,23.30895,32.7,15,23.5876,33.7357,1.13716656,,,5073,13227,1775,791291,144,281,1.22300424,23.5798,55.41038132
Spring,S601,2011/5/24,2011,5,24,15.33333333,117.2132,23.30895,32.7,30,23.5805,34.0243,1.3155444,,,5045,10784,1494,843769,144,281,1.22300424,23.5798,55.41038132
2006Win,A1,2006/11/27,2006,11,27,10.5,115.7717833,20.11921667,976,0,26.804,NA,0.096229615,,,150846,14303,1591,505168,331,282,0.096229615,26.804,37.53440094
2006Win,A1,2006/11/27,2006,11,27,10.5,115.7717833,20.11921667,976,25,25.829,NA,0.153915055,,,120949,24363,919,500194,331,282,0.096229615,26.804,37.53440094
2006Win,A1,2006/11/27,2006,11,27,10.5,115.7717833,20.11921667,976,65,25.315,NA,0.441668086,,,42414,12712,3235,400995,331,282,0.096229615,26.804,37.53440094
2006Win,A1,2006/11/27,2006,11,27,10.5,115.7717833,20.11921667,976,100,21.071,NA,0.164385239,,,16089,955,495,258449,331,282,0.096229615,26.804,37.53440094
2006Win,A3,2006/11/27,2006,11,27,16.05,115.4381667,20.54511667,372,0,26.573,NA,0.100259357,,,105744,17963,778,484111,331,283,0.100259357,26.573,37.13671875
2006Win,A3,2006/11/27,2006,11,27,16.05,115.4381667,20.54511667,372,25,24.046,NA,0.117844559,,,97717,19890,1061,507982,331,283,0.100259357,26.573,37.13671875
2006Win,A3,2006/11/27,2006,11,27,16.05,115.4381667,20.54511667,372,75,25.446,NA,0.560579972,,,35484,13790,2758,470032,331,283,0.100259357,26.573,37.13671875
2006Win,A3,2006/11/27,2006,11,27,16.05,115.4381667,20.54511667,372,100,24.555,NA,0.292429049,,,19501,3819,301,347638,331,283,0.100259357,26.573,37.13671875
2006Win,A4,2006/11/27,2006,11,27,19.83333333,115.2468667,20.74951667,187,0,26.192,NA,0.136559944,,,,,,,331,284,0.136559944,26.192,37.47967148
2006Win,A4,2006/11/27,2006,11,27,19.83333333,115.2468667,20.74951667,187,25,25.854,NA,0.121310533,,,68899,24717,1238,442604,331,284,0.136559944,26.192,37.47967148
2006Win,A4,2006/11/27,2006,11,27,19.83333333,115.2468667,20.74951667,187,75,25.076,NA,0.248211144,,,16195,3094,1220,332954,331,284,0.136559944,26.192,37.47967148
2006Win,A4,2006/11/27,2006,11,27,19.83333333,115.2468667,20.74951667,187,100,23.328,NA,0.092186345,,,7496,460,248,259638,331,284,0.136559944,26.192,37.47967148
2006Win,A5,2006/11/27,2006,11,27,22.76666667,114.9791333,20.99471667,105,0,26.239,NA,0.17474147,,,123070,45314,2281,570012,331,285,0.17474147,26.239,36.47327042
2006Win,A5,2006/11/27,2006,11,27,22.76666667,114.9791333,20.99471667,105,25,25.855,NA,0.047133474,,,129029,53800,3147,648714,331,285,0.17474147,26.239,36.47327042
2006Win,A5,2006/11/27,2006,11,27,22.76666667,114.9791333,20.99471667,105,60,25.424,NA,0.544238805,,,47877,21888,5304,471261,331,285,0.17474147,26.239,36.47327042
2006Win,A5,2006/11/27,2006,11,27,22.76666667,114.9791333,20.99471667,105,80,24.372,NA,0.321364731,,,21764,3624,2051,347286,331,285,0.17474147,26.239,36.47327042
2006Win,A9,2006/11/28,2006,11,28,10,113.9997667,21.99893333,33,0,23.932,NA,2.093677207,,,0,26414,3960,1024905,332,286,2.093677207,23.932,13.47000027
2006Win,A9,2006/11/28,2006,11,28,10,113.9997667,21.99893333,33,15,23.949,NA,2.225632858,,,0,30905,5233,1036468,332,286,2.093677207,23.932,13.47000027
2006Win,A9,2006/11/28,2006,11,28,10,113.9997667,21.99893333,33,29,24,NA,1.69863334,,,0,36350,5463,980543,332,286,2.093677207,23.932,13.47000027
2006Win,C1,2006/11/28,2006,11,28,8.45,114.8054167,19.7583,1167,0,27.382,NA,0.315310529,,,200049,15611,707,612105,332,287,0.315310529,27.382,30.76726913
2006Win,C1,2006/11/28,2006,11,28,8.45,114.8054167,19.7583,1167,25,27.378,NA,0.131987962,,,205247,8699,990,514320,332,287,0.315310529,27.382,30.76726913
2006Win,C1,2006/11/28,2006,11,28,8.45,114.8054167,19.7583,1167,75,25.072,NA,0.638778314,,,130584,15947,6453,707676,332,287,0.315310529,27.382,30.76726913
2006Win,C1,2006/11/28,2006,11,28,8.45,114.8054167,19.7583,1167,100,21.301,NA,0.186439891,,,26290,106,265,257424,332,287,0.315310529,27.382,30.76726913
2006Win,S1,2006/11/29,2006,11,29,7.8,115.9751667,17.9919,3848,0,28.042,NA,0.15270091,,,242004,4385,2334,506344,333,290,0.15270091,28.042,35.82675171
2006Win,S1,2006/11/29,2006,11,29,7.8,115.9751667,17.9919,3848,25,27.783,NA,0.177621225,,,244267,6789,619,482532,333,290,0.15270091,28.042,35.82675171
2006Win,S1,2006/11/29,2006,11,29,7.8,115.9751667,17.9919,3848,75,23.79,NA,0.496554422,,,76395,972,3147,501004,333,290,0.15270091,28.042,35.82675171
2006Win,S1,2006/11/29,2006,11,29,7.8,115.9751667,17.9919,3848,100,20.87,NA,0.205187109,,,22860,495,601,213161,333,290,0.15270091,28.042,35.82675171
2006Win,Z95,2006/12/16,2006,12,16,19.5,119.0018,16.9641,4190,0,26.976,33.876,0.1542247,,,134138,56629,1503,655886,350,293,0.1542247,26.976,37.52959824
2006Win,Z95,2006/12/16,2006,12,16,19.5,119.0018,16.9641,4190,25,26.561,33.882,0.118891655,,,157281,40611,2811,633823,350,293,0.1542247,26.976,37.52959824
2006Win,Z95,2006/12/16,2006,12,16,19.5,119.0018,16.9641,4190,50,24.441,34.176,0.360887158,,,82813,5180,4279,653150,350,293,0.1542247,26.976,37.52959824
2006Win,Z95,2006/12/16,2006,12,16,19.5,119.0018,16.9641,4190,100,18.42,34.574,0.060574141,,,2210,212,53,187650,350,293,0.1542247,26.976,37.52959824
2006Win,Z96,2006/12/16,2006,12,16,14.5,119.0001167,17.48473333,4165,0,27.176,33.762,0.209134929,,,102190,15877,10272,740948,350,294,0.209134929,27.176,38.56732941
2006Win,Z96,2006/12/16,2006,12,16,14.5,119.0001167,17.48473333,4165,25,26.479,33.856,0.190534588,,,180743,31842,5092,693133,350,294,0.209134929,27.176,38.56732941
2006Win,Z96,2006/12/16,2006,12,16,14.5,119.0001167,17.48473333,4165,55,23.124,34.442,0.202131393,,,50105,2829,2316,,350,294,0.209134929,27.176,38.56732941
2006Win,Z96,2006/12/16,2006,12,16,14.5,119.0001167,17.48473333,4165,100,18.172,34.617,0.043137189,,,,,,,350,294,0.209134929,27.176,38.56732941
2006Win,Z97,2006/12/16,2006,12,16,8.5,118.9749667,17.9594,4130,0,26.531,33.943,0.162572891,,,206060,30392,2016,517740,350,295,0.162572891,26.531,22.67310905
2006Win,Z97,2006/12/16,2006,12,16,8.5,118.9749667,17.9594,4130,30,25.29,34.221,0.14546403,,,39144,21729,3023,537846,350,295,0.162572891,26.531,22.67310905
2006Win,Z97,2006/12/16,2006,12,16,8.5,118.9749667,17.9594,4130,100,18.417,34.579,0.031896639,,,2475,530,159,201575,350,295,0.162572891,26.531,22.67310905
2006Win,Z98,2006/12/16,2006,12,16,1,118.97305,18.49505,4030,0,26.46,33.839,0.39755906,,,137321,58485,2935,701756,350,296,0.39755906,26.46,25.94322968
2006Win,Z98,2006/12/16,2006,12,16,1,118.97305,18.49505,4030,25,26.446,33.847,0.306665839,,,119004,54737,2351,620629,350,296,0.39755906,26.46,25.94322968
2006Win,Z98,2006/12/16,2006,12,16,1,118.97305,18.49505,4030,50,25.704,34.128,0.376934312,,,11457,460,159,329853,350,296,0.39755906,26.46,25.94322968
2006Win,Z98,2006/12/16,2006,12,16,1,118.97305,18.49505,4030,100,19.05,34.72,0,,,3235,159,106,206509,350,296,0.39755906,26.46,25.94322968
2006Win,Z99,2006/12/15,2006,12,15,21.25,118.9941833,18.99563333,3810,0,27.5,NA,0.341132196,,,150192,43740,15947,805276,349,297,0.341132196,27.5,34.63027954
2006Win,Z99,2006/12/15,2006,12,15,21.25,118.9941833,18.99563333,3810,25,27.5,NA,NA,,,158837,46162,13189,734886,349,297,0.341132196,27.5,34.63027954
2006Win,Z99,2006/12/15,2006,12,15,21.25,118.9941833,18.99563333,3810,70,22.9,NA,NA,,,116847,114230,6100,923004,349,297,0.341132196,27.5,34.63027954
2006Win,Z99,2006/12/15,2006,12,15,21.25,118.9941833,18.99563333,3810,100,20,NA,NA,,,7178,1167,124,205250,349,297,0.341132196,27.5,34.63027954
2012Summer,A0,2012/8/1,2012,8,1,19.98,116.0520667,19.92905,1434,2,27.8646,33.26,0.11,BLQ,0.0447,147385,41502,1035,290623,214,298,0.11,27.8646,20.60199928
